#CHROM	POS	results/alignments/NC_018969_SER001.bam	results/alignments/NC_018969_SER002.bam	results/alignments/NC_018969_SER003.bam	results/alignments/NC_018969_SEQ004.bam	results/alignments/NC_018969_SEQ012.bam	results/alignments/NC_018969_SEQ013.bam	results/alignments/NC_018969_SEQ018.bam	results/alignments/NC_018969_SEQ023.bam	results/alignments/NC_018969_SEQ033.bam	results/alignments/NC_018969_SEQ034.bam	results/alignments/NC_018969_SEQ037.bam	results/alignments/NC_018969_SEQ038.bam	results/alignments/NC_018969_SEQ039.bam	results/alignments/NC_018969_SEQ040.bam	results/alignments/NC_018969_SEQ041.bam	results/alignments/NC_018969_SEQ044.bam	results/alignments/NC_018969_SEQ045.bam	results/alignments/NC_018969_SEQ046.bam	results/alignments/NC_018969_SEQ047.bam	results/alignments/NC_018969_SEQ052.bam	results/alignments/NC_018969_SEQ053.bam	results/alignments/NC_018969_SEQ054.bam	results/alignments/NC_018969_SEQ057.bam	results/alignments/NC_018969_SEQ059.bam	results/alignments/NC_018969_SEQ062.bam	results/alignments/NC_018969_SEQ066.bam	results/alignments/NC_018969_SEQ073.bam	results/alignments/NC_018969_SEQ076.bam	results/alignments/NC_018969_SEQ077.bam	results/alignments/NC_018969_SEQ085.bam	results/alignments/NC_018969_SEQ099.bam	results/alignments/NC_018969_SEQ100.bam	results/alignments/NC_018969_SEQ107.bam	results/alignments/NC_018969_SEQ111.bam	results/alignments/NC_018969_SEQ114.bam	results/alignments/NC_018969_SEQ119.bam	results/alignments/NC_018969_SEQ121.bam	results/alignments/NC_018969_SEQ122.bam	results/alignments/NC_018969_SEQ123.bam	results/alignments/NC_018969_SEQ125.bam	results/alignments/NC_018969_SEQ126.bam	results/alignments/NC_018969_SEQ127.bam	results/alignments/NC_018969_SEQ132.bam	results/alignments/NC_018969_SEQ133.bam	results/alignments/NC_018969_SEQ140.bam	results/alignments/NC_018969_SEQ149.bam	results/alignments/NC_018969_SEQ153.bam	results/alignments/NC_018969_SEQ160.bam	results/alignments/NC_018969_SEQ168.bam	results/alignments/NC_018969_SEQ172.bam	results/alignments/NC_018969_SEQ177.bam	results/alignments/NC_018969_SEQ189.bam	results/alignments/NC_018969_SEQ190.bam	results/alignments/NC_018969_SEQ201.bam	results/alignments/NC_018969_SEQ217.bam	results/alignments/NC_018969_SEQ219.bam	results/alignments/NC_018969_SEQ249.bam	results/alignments/NC_018969_SEQ269.bam
NC_018969.1	11	742	1237	3	2	0	2	0	0	0	515	812	717	661	739	551	865	871	0	0	941	481	468	498	834	113	641	501	1091	271	1143	97	0	0	0	0	0	0	0	12	0	0	0	0	0	0	601	0	1	0	0	511	806	3	0	0	0	930	1485
NC_018969.1	12	745	1248	3	2	0	2	0	0	0	521	824	724	676	755	557	891	891	0	0	974	492	476	507	851	113	649	503	1097	271	1151	97	0	0	0	0	0	0	0	12	0	0	0	0	0	0	602	0	1	0	0	512	807	3	0	0	0	940	1500
NC_018969.1	13	746	1249	3	2	0	2	0	0	0	530	838	741	686	774	566	915	915	0	0	999	498	485	515	867	113	658	503	1098	271	1154	97	0	0	0	0	0	0	0	12	0	0	0	0	0	0	602	0	1	0	0	512	808	3	0	0	0	943	1503
NC_018969.1	14	765	1313	3	2	0	2	0	0	0	540	863	757	701	792	576	933	933	0	0	1019	504	495	521	882	113	670	509	1188	302	1238	104	0	0	0	0	0	0	0	12	0	0	0	0	0	0	638	0	1	0	0	526	846	3	0	0	0	1002	1587
NC_018969.1	15	768	1327	3	2	0	2	0	0	0	549	883	768	716	814	586	961	954	0	0	1052	512	502	531	909	115	683	511	1203	305	1255	104	0	0	0	0	0	0	0	12	0	0	0	0	0	0	640	0	1	0	0	529	850	3	0	0	0	1007	1611
NC_018969.1	16	803	1414	3	2	0	2	1	0	0	556	895	782	727	831	596	979	985	0	0	1083	523	515	536	926	116	692	526	1303	333	1354	106	0	0	0	0	0	0	0	12	0	0	0	0	0	0	685	0	1	0	0	553	886	3	0	0	0	1077	1714
NC_018969.1	17	808	1416	3	2	0	2	1	0	0	566	916	801	745	847	606	1004	1011	0	0	1110	530	523	541	941	117	702	527	1305	335	1363	106	0	0	0	0	0	0	0	12	0	0	0	0	0	0	686	0	1	0	0	553	889	3	0	0	0	1084	1720
NC_018969.1	18	811	1421	3	2	0	2	1	0	0	572	943	818	753	863	614	1027	1029	0	0	1132	536	528	551	966	118	711	527	1305	335	1367	106	0	0	0	0	0	0	0	12	0	0	0	0	0	0	688	0	1	0	0	553	891	3	0	0	0	1094	1734
NC_018969.1	19	822	1437	3	2	0	2	1	0	0	577	959	826	773	879	625	1050	1048	0	0	1158	541	537	557	991	119	723	534	1326	337	1378	108	0	0	0	0	0	0	0	12	0	0	0	0	0	0	688	0	1	0	0	553	903	3	0	0	0	1105	1756
NC_018969.1	20	856	1508	3	2	0	2	1	0	0	585	978	837	785	893	640	1069	1074	0	0	1182	546	542	561	1012	121	734	551	1423	363	1491	115	0	0	0	0	0	0	0	12	0	0	0	0	0	0	737	0	1	0	0	573	933	3	0	0	0	1182	1885
NC_018969.1	21	857	1517	3	2	0	2	1	0	0	593	998	851	798	904	657	1093	1094	0	0	1222	552	548	567	1032	122	742	553	1431	365	1493	115	0	0	0	0	0	0	0	14	0	0	0	0	0	0	735	0	1	0	0	572	936	3	0	0	0	1189	1897
NC_018969.1	22	861	1533	3	2	0	2	1	0	0	598	1023	863	814	917	663	1100	1102	0	0	1238	553	557	574	1048	122	750	557	1447	367	1506	115	0	0	0	0	0	0	0	14	0	0	0	0	0	0	743	0	1	0	0	575	940	3	0	0	0	1198	1922
NC_018969.1	23	861	1537	3	2	0	2	1	0	0	607	1044	880	826	928	670	1120	1124	0	0	1257	562	559	583	1069	123	764	557	1446	371	1513	115	0	0	0	0	0	0	0	14	0	0	0	0	0	0	743	0	1	0	0	578	940	3	0	0	0	1205	1922
NC_018969.1	24	863	1542	3	2	0	2	1	0	0	620	1065	898	841	947	684	1138	1156	0	0	1288	575	567	588	1091	125	780	559	1464	375	1537	116	0	0	0	0	0	0	0	14	0	0	0	0	0	0	744	0	1	0	0	578	945	3	0	0	0	1216	1948
NC_018969.1	25	870	1576	3	2	0	2	1	0	0	626	1095	912	853	965	693	1166	1181	0	0	1329	579	578	603	1108	128	790	564	1488	387	1569	120	0	0	0	0	0	0	0	14	0	0	0	0	0	0	753	0	1	0	0	582	952	3	0	0	0	1254	1986
NC_018969.1	26	906	1659	3	2	0	2	1	0	0	633	1108	921	870	986	703	1183	1203	0	0	1356	586	585	609	1124	130	799	575	1585	417	1645	120	0	0	0	0	0	0	0	14	0	0	0	0	0	0	784	0	1	0	0	599	974	3	0	0	0	1339	2110
NC_018969.1	27	910	1682	3	2	0	2	1	0	0	639	1127	939	888	1009	715	1209	1237	0	0	1386	590	592	615	1157	131	815	579	1604	417	1649	120	0	0	0	0	0	0	0	14	0	0	0	0	0	0	790	0	1	0	0	603	983	3	0	0	0	1349	2146
NC_018969.1	28	917	1692	3	2	0	2	1	0	0	647	1149	954	900	1022	722	1232	1262	0	0	1420	602	599	626	1187	131	830	585	1615	418	1655	120	0	0	0	0	0	0	0	14	0	0	0	0	0	0	793	0	1	0	0	608	987	3	0	0	0	1354	2162
NC_018969.1	29	919	1699	3	2	0	2	1	0	0	660	1176	968	915	1041	733	1254	1288	0	0	1456	609	602	631	1213	132	844	585	1613	418	1651	120	0	0	0	0	0	0	0	14	0	0	0	0	0	0	795	0	1	0	0	609	989	3	0	0	0	1352	2166
NC_018969.1	30	945	1729	3	2	0	2	1	0	0	669	1202	987	925	1056	738	1278	1314	0	0	1490	621	607	639	1237	137	858	589	1640	424	1670	125	0	0	0	0	0	0	0	14	0	0	0	0	0	0	806	0	1	0	0	610	1007	3	0	0	0	1375	2200
NC_018969.1	31	952	1745	3	2	0	2	1	0	0	679	1218	1004	939	1070	744	1299	1326	0	0	1518	626	610	644	1257	138	871	592	1666	430	1691	127	0	0	0	0	0	0	0	14	0	0	0	0	0	0	815	0	1	0	0	614	1015	3	0	0	0	1381	2220
NC_018969.1	32	958	1764	3	2	0	2	1	0	0	685	1236	1016	950	1084	750	1307	1344	0	0	1541	629	614	647	1272	138	878	597	1693	436	1700	127	0	0	0	0	0	0	0	14	0	0	0	0	0	0	819	0	1	0	0	620	1020	3	0	0	0	1401	2239
NC_018969.1	33	964	1771	3	2	0	2	1	0	0	687	1253	1032	961	1095	751	1332	1366	0	0	1568	634	622	649	1294	137	887	598	1698	436	1708	128	0	0	0	0	0	0	0	14	0	0	0	0	0	0	823	0	1	0	0	627	1028	3	0	0	0	1404	2280
NC_018969.1	34	964	1793	3	2	0	2	1	0	0	696	1269	1050	973	1104	755	1362	1392	0	0	1595	641	625	657	1309	137	897	596	1706	435	1717	131	0	0	0	0	0	0	0	14	0	0	0	0	0	0	820	0	1	0	0	626	1030	3	0	0	0	1412	2297
NC_018969.1	35	970	1810	4	2	0	2	1	0	0	706	1285	1068	984	1120	765	1377	1410	0	0	1616	649	628	665	1322	137	910	602	1719	434	1727	130	0	0	0	0	0	0	0	14	0	0	0	0	0	0	825	0	1	0	0	626	1035	3	0	0	0	1415	2325
NC_018969.1	36	968	1809	4	2	0	2	1	0	0	710	1305	1079	989	1136	780	1398	1428	0	0	1638	651	629	674	1350	139	928	601	1716	432	1726	130	0	0	0	0	0	0	0	14	0	0	0	0	0	0	821	0	1	0	0	627	1034	3	0	0	0	1406	2326
NC_018969.1	37	974	1827	4	2	0	2	1	0	0	710	1320	1091	1005	1153	784	1412	1446	0	0	1650	660	641	675	1362	140	932	607	1728	434	1752	129	0	0	0	0	0	0	0	14	0	0	0	0	0	0	831	0	1	0	0	629	1043	3	0	0	0	1428	2361
NC_018969.1	38	974	1830	4	2	0	2	1	0	0	714	1331	1105	1009	1161	787	1438	1457	0	0	1667	667	644	676	1374	139	937	607	1730	434	1755	129	0	0	0	0	0	0	0	14	0	0	0	0	0	0	832	0	1	0	0	628	1044	3	0	0	0	1424	2366
NC_018969.1	39	977	1825	4	2	0	2	1	0	0	717	1344	1125	1021	1171	786	1460	1476	0	0	1690	673	647	680	1395	142	949	606	1729	434	1754	129	0	0	0	0	0	0	0	14	0	0	0	0	0	0	830	0	1	0	0	628	1044	3	0	0	0	1430	2368
NC_018969.1	40	977	1829	4	2	0	2	1	0	0	724	1363	1139	1033	1182	792	1474	1495	0	0	1713	672	647	684	1409	143	962	605	1731	434	1759	129	0	0	0	0	0	0	0	14	0	0	0	0	0	0	827	0	1	0	0	628	1040	3	0	0	0	1420	2369
NC_018969.1	41	980	1839	4	2	0	2	1	0	0	728	1376	1142	1047	1201	799	1489	1513	0	0	1734	674	647	690	1422	142	961	605	1734	433	1766	129	0	0	0	0	0	0	0	14	0	0	0	0	0	0	834	0	1	0	0	632	1046	3	0	0	0	1426	2374
NC_018969.1	42	983	1857	4	2	0	2	1	0	0	728	1388	1155	1065	1209	812	1510	1533	0	0	1766	675	652	693	1433	146	962	612	1751	443	1777	129	0	0	0	0	0	0	0	14	0	0	0	0	0	0	838	0	1	0	0	640	1050	3	0	0	0	1425	2393
NC_018969.1	43	987	1865	4	2	0	2	1	0	0	736	1398	1164	1074	1222	820	1525	1549	0	0	1781	678	660	702	1457	147	970	614	1763	445	1789	129	0	0	0	0	0	0	0	14	0	0	0	0	0	0	841	0	1	0	0	645	1066	3	0	0	0	1415	2424
NC_018969.1	44	988	1864	4	2	0	2	1	0	0	748	1412	1174	1086	1236	828	1544	1558	0	0	1800	685	656	709	1478	147	981	614	1765	445	1792	129	0	0	0	0	0	0	0	14	0	0	0	0	0	0	842	0	1	0	0	645	1067	3	0	0	0	1414	2435
NC_018969.1	45	990	1868	4	2	0	2	1	0	0	752	1438	1189	1100	1247	831	1569	1584	0	0	1821	694	659	711	1497	148	993	616	1773	445	1796	129	0	0	0	0	0	0	0	14	0	0	0	0	0	0	844	0	1	0	0	647	1067	3	0	0	0	1410	2443
NC_018969.1	46	990	1867	4	2	0	2	1	0	0	756	1458	1198	1109	1254	836	1589	1614	0	0	1847	698	666	713	1519	150	996	616	1775	444	1795	129	0	0	0	0	0	0	0	14	0	0	0	0	0	0	843	0	1	0	0	647	1067	3	0	0	0	1368	2444
NC_018969.1	47	996	1881	4	2	0	2	1	0	0	762	1482	1204	1122	1272	845	1614	1637	0	0	1882	703	671	717	1531	151	1006	616	1793	454	1815	129	0	0	0	0	0	0	0	14	0	0	0	0	0	0	853	0	1	0	0	649	1074	3	0	0	0	1367	2472
NC_018969.1	48	999	1906	4	2	0	2	1	0	0	771	1509	1228	1137	1284	855	1636	1664	0	0	1915	708	675	727	1542	150	1009	624	1815	459	1835	129	0	0	0	0	0	0	0	14	0	0	0	0	0	0	859	0	1	0	0	654	1085	3	0	0	0	1365	2499
NC_018969.1	49	998	1911	4	2	0	2	1	0	0	779	1537	1243	1152	1302	865	1666	1687	0	0	1951	717	677	735	1568	150	1026	623	1827	457	1837	129	0	0	0	0	0	0	0	14	0	0	0	0	0	0	857	0	1	0	0	654	1085	3	0	0	0	1362	2504
NC_018969.1	50	1001	1916	4	2	0	2	1	0	0	788	1566	1258	1166	1317	872	1685	1705	0	0	1980	714	682	741	1587	150	1032	625	1845	459	1845	129	0	0	0	0	0	0	0	14	0	0	0	0	0	0	863	0	1	0	0	656	1085	3	0	0	0	1381	2514
NC_018969.1	51	1002	1909	4	2	0	2	1	0	0	799	1588	1267	1170	1333	875	1705	1718	0	0	2012	714	685	749	1597	150	1040	625	1843	458	1846	129	0	0	0	0	0	0	0	14	0	0	0	0	0	0	861	0	1	0	0	653	1081	3	0	0	0	1381	2522
NC_018969.1	52	1002	1916	4	2	0	2	1	0	0	804	1604	1280	1185	1348	883	1735	1734	0	0	2040	726	691	759	1614	151	1053	627	1847	456	1843	129	0	0	0	0	0	0	0	14	0	0	0	0	0	0	861	0	1	0	0	653	1082	3	0	0	0	1510	2522
NC_018969.1	53	1003	1933	4	2	0	2	1	0	0	803	1617	1289	1193	1363	890	1755	1748	0	0	2057	728	701	761	1635	152	1062	630	1865	458	1858	129	0	0	0	0	0	0	0	14	0	0	0	0	0	0	865	0	1	0	0	657	1083	3	0	0	0	1523	2535
NC_018969.1	54	1004	1938	4	2	0	2	1	0	0	812	1640	1299	1205	1374	897	1779	1769	0	1	2072	732	708	769	1646	152	1073	629	1874	458	1872	129	0	0	0	0	0	0	0	14	0	0	0	0	0	0	869	0	1	0	0	665	1094	3	0	0	0	1525	2569
NC_018969.1	55	1006	1947	4	2	0	2	1	0	0	816	1665	1317	1216	1389	902	1799	1795	0	1	2102	738	716	772	1658	153	1078	634	1893	464	1886	133	0	0	0	0	0	0	0	14	0	0	0	0	0	0	874	0	1	0	0	670	1095	3	0	0	0	1552	2595
NC_018969.1	56	1009	1945	4	2	0	2	1	0	0	830	1683	1333	1232	1412	910	1827	1815	0	1	2126	744	724	777	1688	151	1089	635	1894	463	1889	133	0	0	0	0	0	0	0	14	0	0	0	0	0	0	874	0	1	0	0	670	1098	3	0	0	0	1557	2610
NC_018969.1	57	1013	1952	4	2	0	2	1	0	0	839	1696	1341	1241	1426	917	1842	1829	0	1	2149	754	722	781	1705	154	1092	636	1901	465	1897	132	0	0	0	0	0	0	0	14	0	0	0	0	0	0	871	0	1	0	0	672	1100	3	0	0	0	1556	2632
NC_018969.1	58	1044	1999	4	2	0	2	1	0	0	838	1709	1356	1257	1428	932	1860	1845	0	1	2166	762	731	787	1720	153	1101	654	1943	467	1950	132	0	0	0	0	0	0	0	14	0	0	0	0	0	0	886	0	1	0	0	686	1145	3	0	0	0	1572	2701
NC_018969.1	59	1063	2019	4	2	0	2	1	0	0	837	1722	1364	1265	1429	939	1880	1857	0	1	2186	759	735	789	1738	150	1108	658	1998	477	1992	132	0	0	0	0	0	0	0	14	0	0	0	0	0	0	905	0	1	0	0	693	1164	3	0	0	0	1597	2767
NC_018969.1	60	1071	2030	4	2	0	2	1	0	0	837	1732	1374	1268	1440	942	1901	1867	0	1	2204	758	729	786	1751	154	1112	665	2032	480	2012	132	0	0	0	0	0	0	0	14	0	0	0	0	0	0	911	0	1	0	0	702	1166	3	0	0	0	1621	2809
NC_018969.1	61	1070	2029	4	2	0	2	1	0	0	838	1736	1394	1274	1451	950	1916	1880	0	1	2225	759	732	790	1757	155	1114	664	2031	480	2010	132	0	0	0	0	0	0	0	14	0	0	0	0	0	0	911	0	1	0	0	701	1165	3	0	0	0	1624	2813
NC_018969.1	62	1069	2035	4	2	0	2	1	0	0	833	1758	1400	1284	1461	955	1930	1896	0	1	2250	760	735	790	1774	155	1117	664	2030	480	2008	132	0	0	0	0	0	0	0	14	0	0	0	0	0	0	910	0	1	0	0	701	1164	3	0	0	0	1622	2814
NC_018969.1	63	1072	2037	4	2	0	2	1	0	0	837	1772	1408	1290	1471	968	1947	1904	0	1	2261	765	737	791	1791	155	1124	664	2028	479	2008	132	0	0	0	0	0	0	0	14	0	0	0	0	0	0	910	0	1	0	0	700	1165	3	0	0	0	1622	2820
NC_018969.1	64	1072	2035	4	2	0	2	1	0	0	840	1784	1428	1303	1477	972	1965	1917	0	1	2279	773	744	790	1802	156	1127	664	2026	474	2008	132	0	0	0	0	0	0	0	14	0	0	0	0	0	0	906	0	2	0	0	699	1162	3	0	0	0	1618	2820
NC_018969.1	65	1078	2043	4	2	0	2	1	0	0	839	1792	1440	1306	1480	978	1971	1927	0	1	2281	767	737	793	1807	156	1125	666	2044	476	2029	132	0	0	0	0	0	0	0	14	0	0	0	0	0	0	909	0	2	0	0	702	1173	3	0	0	0	1631	2847
NC_018969.1	66	1079	2041	4	2	0	2	1	0	0	846	1800	1444	1321	1479	988	1969	1930	0	1	2295	765	736	793	1812	154	1132	664	2047	475	2028	132	0	0	0	0	0	0	0	14	0	0	0	0	0	0	910	0	2	0	0	704	1173	3	0	0	0	1625	2844
NC_018969.1	67	1085	2057	4	2	0	2	1	0	0	849	1804	1447	1328	1481	990	1965	1940	0	1	2301	762	735	799	1817	155	1131	667	2063	479	2047	134	0	0	0	0	0	0	0	14	0	0	0	0	0	0	914	0	2	0	0	708	1175	3	0	0	0	1629	2858
NC_018969.1	68	1080	2048	4	2	0	2	1	0	0	849	1808	1456	1330	1478	995	1973	1948	0	1	2312	762	733	795	1817	155	1131	664	2056	469	2038	133	0	0	0	0	0	0	0	14	0	0	0	0	0	0	916	0	2	0	0	705	1174	3	0	0	0	1621	2869
NC_018969.1	69	1087	2059	4	2	0	2	1	0	0	850	1819	1459	1329	1474	998	1991	1962	0	1	2326	768	737	799	1824	157	1138	673	2079	480	2052	133	0	0	0	0	0	0	0	14	0	0	0	0	0	0	932	0	2	0	0	708	1187	3	0	0	0	1653	2923
NC_018969.1	70	1087	2062	4	2	0	2	1	0	0	850	1836	1457	1337	1485	997	1996	1972	0	1	2341	769	738	800	1830	155	1142	673	2084	480	2057	133	0	0	0	0	0	0	0	14	0	0	0	0	0	0	933	0	2	0	0	708	1187	3	0	0	0	1652	2926
NC_018969.1	71	1086	2067	4	2	0	2	1	0	0	847	1846	1461	1340	1488	999	2006	1975	0	1	2348	764	739	799	1834	155	1150	672	2087	480	2059	133	0	0	0	0	0	0	0	14	0	0	0	0	0	0	933	0	2	0	0	708	1187	3	0	0	0	1652	2927
NC_018969.1	72	1084	2068	4	2	0	2	1	0	0	848	1848	1466	1343	1500	1005	2024	1987	0	1	2358	766	740	798	1849	155	1161	672	2086	480	2059	132	0	0	0	0	0	0	0	14	0	0	0	0	0	0	933	0	2	0	0	708	1190	3	0	0	0	1653	2932
NC_018969.1	73	1086	2072	4	2	0	2	1	0	0	856	1871	1473	1355	1507	1010	2036	1996	0	1	2376	767	741	801	1854	156	1169	673	2088	480	2064	132	0	0	0	0	0	0	0	14	0	0	0	0	0	0	935	0	2	0	0	708	1191	3	0	0	0	1656	2937
NC_018969.1	74	1088	2070	4	2	0	2	1	0	0	856	1883	1477	1356	1511	1011	2049	2007	0	1	2391	769	739	799	1879	154	1171	671	2092	484	2064	132	0	0	0	0	0	0	0	14	0	0	0	0	0	0	933	0	2	0	0	704	1191	3	0	0	0	1657	2936
NC_018969.1	75	1093	2078	4	2	0	2	1	0	0	859	1886	1479	1360	1522	1020	2065	2014	0	1	2406	768	739	799	1891	155	1183	676	2096	486	2076	131	0	0	0	0	0	0	0	14	0	0	0	0	0	0	935	0	2	0	0	710	1196	3	0	0	0	1666	2953
NC_018969.1	76	1097	2077	4	2	0	2	1	0	0	856	1896	1482	1358	1533	1023	2073	2022	0	1	2414	774	740	803	1900	157	1185	676	2092	483	2072	131	0	0	0	0	0	0	0	14	0	0	0	0	0	0	932	0	2	0	0	710	1196	3	0	0	0	1661	2961
NC_018969.1	77	1100	2088	4	2	0	2	1	0	0	854	1909	1485	1360	1533	1026	2080	2031	0	1	2432	771	741	799	1902	157	1184	674	2094	483	2071	131	0	0	0	0	0	0	0	14	0	0	0	0	0	0	934	0	2	0	0	712	1201	3	0	0	0	1661	2968
NC_018969.1	78	1096	2090	4	2	0	2	1	0	0	853	1921	1497	1364	1544	1028	2094	2045	0	1	2447	774	746	803	1906	157	1185	671	2092	481	2067	127	0	0	0	0	0	0	0	14	0	0	0	0	0	0	934	0	2	0	0	712	1201	3	0	0	0	1656	2969
NC_018969.1	79	1101	2096	4	2	0	2	1	0	0	859	1922	1504	1369	1550	1036	2104	2046	0	1	2466	775	745	806	1911	156	1186	676	2110	483	2074	127	0	0	0	0	0	0	0	14	0	0	0	0	0	0	932	0	2	0	0	712	1207	3	0	0	0	1659	2976
NC_018969.1	80	1106	2111	4	2	0	2	1	0	0	859	1933	1506	1375	1551	1041	2114	2069	0	1	2476	775	747	806	1925	157	1195	679	2136	492	2101	127	0	0	0	0	0	0	0	14	0	0	0	0	0	0	936	0	2	0	0	711	1211	3	0	0	0	1674	2994
NC_018969.1	81	1109	2117	4	2	0	2	1	0	0	858	1951	1500	1380	1553	1047	2121	2071	0	1	2499	775	745	805	1934	155	1201	680	2140	493	2106	127	0	0	0	0	0	0	0	14	0	0	0	0	0	0	937	0	2	0	0	711	1211	3	0	0	0	1676	2996
NC_018969.1	82	1109	2119	4	2	0	2	1	0	0	858	1968	1502	1388	1571	1044	2139	2082	0	1	2519	780	741	803	1959	155	1200	681	2144	493	2106	127	0	0	0	0	0	0	0	14	0	0	0	0	0	0	937	0	2	0	0	711	1215	3	0	0	0	1669	2999
NC_018969.1	83	1111	2121	4	2	0	2	1	0	0	865	1981	1518	1394	1578	1046	2145	2097	0	1	2544	779	742	806	1980	153	1207	682	2146	492	2102	127	0	0	0	0	0	0	0	14	0	0	0	0	0	0	937	0	2	0	0	709	1218	3	0	0	0	1671	3004
